zone,year,month,tarikh_hijri,fajar,syuruk,zohor,asar,maghrib,isyak,updated_date,created_date
PRK05,2023,09,1445-03-12,1695851880,1695855780,1695877800,1695889140,1695899520,1695903660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK05,2023,09,1445-03-13,1695938220,1695942120,1695964200,1695975540,1695985860,1695990000,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK05,2023,09,1445-03-14,1696024620,1696028520,1696050600,1696062000,1696072260,1696076400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-15,1693519380,1693523340,1693545600,1693556760,1693567500,1693571700,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-16,1693605780,1693609740,1693632000,1693643100,1693653900,1693658100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-17,1693692180,1693696140,1693718400,1693729440,1693740300,1693744440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-18,1693778580,1693782540,1693804740,1693815780,1693826640,1693830840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-19,1693864920,1693868940,1693891140,1693902120,1693913040,1693917180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-20,1693951320,1693955340,1693977540,1693988400,1693999380,1694003580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-21,1694037720,1694041680,1694063880,1694074740,1694085780,1694089920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-22,1694124120,1694128080,1694150280,1694161080,1694172120,1694176320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-23,1694210520,1694214480,1694236680,1694247420,1694258520,1694262660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-24,1694296920,1694300880,1694323020,1694333820,1694344860,1694349000,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-25,1694383320,1694387280,1694409420,1694420220,1694431260,1694435400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-26,1694469660,1694473620,1694495820,1694506680,1694517600,1694521740,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-27,1694556060,1694560020,1694582160,1694593080,1694604000,1694608140,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-28,1694642460,1694646420,1694668560,1694679480,1694690340,1694694480,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-29,1694728860,1694732820,1694754900,1694765940,1694776740,1694780880,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-02-30,1694815260,1694819160,1694841300,1694852340,1694863080,1694867220,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-01,1694901660,1694905560,1694927700,1694938740,1694949480,1694953620,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-02,1694988000,1694991960,1695014040,1695025140,1695035820,1695039960,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-03,1695074400,1695078360,1695100440,1695111600,1695122220,1695126360,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-04,1695160800,1695164760,1695186840,1695198000,1695208560,1695212700,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-05,1695247200,1695251100,1695273180,1695284400,1695294960,1695299100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-06,1695333600,1695337500,1695359580,1695370800,1695381300,1695385440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-07,1695419940,1695423900,1695445980,1695457200,1695467700,1695471840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-08,1695506340,1695510300,1695532320,1695543600,1695554040,1695558180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-09,1695592740,1695596700,1695618720,1695630060,1695640440,1695644580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-10,1695679140,1695683040,1695705120,1695716460,1695726780,1695730920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-11,1695765540,1695769440,1695791460,1695802860,1695813180,1695817320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-12,1695851880,1695855840,1695877860,1695889260,1695899520,1695903660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-13,1695938280,1695942240,1695964260,1695975660,1695985920,1695990060,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK06,2023,09,1445-03-14,1696024680,1696028640,1696050600,1696062060,1696072260,1696076400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-15,1693519260,1693523160,1693545540,1693556640,1693567680,1693571580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-16,1693605660,1693609560,1693631880,1693642980,1693654080,1693657980,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-17,1693692060,1693695960,1693718280,1693729320,1693740420,1693744320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-18,1693778460,1693782300,1693804680,1693815660,1693826820,1693830720,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-19,1693864860,1693868700,1693891020,1693902000,1693913160,1693917060,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-20,1693951260,1693955100,1693977420,1693988340,1693999560,1694003460,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-21,1694037660,1694041500,1694063820,1694074680,1694085900,1694089800,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-22,1694124060,1694127900,1694150160,1694161020,1694172300,1694176200,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-23,1694210400,1694214240,1694236560,1694247360,1694258640,1694262540,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-24,1694296800,1694300640,1694322960,1694333700,1694345040,1694348940,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-25,1694383200,1694387040,1694409300,1694420100,1694431380,1694435280,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-26,1694469600,1694473440,1694495700,1694506500,1694517780,1694521680,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-27,1694556000,1694559780,1694582040,1694592960,1694604120,1694608020,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-28,1694642340,1694646180,1694668440,1694679360,1694690520,1694694420,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-29,1694728740,1694732580,1694754840,1694765760,1694776860,1694780760,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-02-30,1694815140,1694818980,1694841180,1694852220,1694863260,1694867100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-01,1694901540,1694905380,1694927580,1694938620,1694949600,1694953500,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-02,1694987940,1694991720,1695013980,1695025020,1695036000,1695039840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-03,1695074340,1695078120,1695100320,1695111420,1695122340,1695126240,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-04,1695160680,1695164520,1695186720,1695197880,1695208740,1695212580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-05,1695247080,1695250920,1695273120,1695284280,1695295080,1695298980,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-06,1695333480,1695337260,1695359460,1695370680,1695381480,1695385320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-07,1695419880,1695423660,1695445860,1695457080,1695467820,1695471720,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-08,1695506220,1695510060,1695532260,1695543480,1695554220,1695558060,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-09,1695592620,1695596460,1695618600,1695629880,1695640560,1695644460,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-10,1695679020,1695682860,1695705000,1695716340,1695726960,1695730860,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-11,1695765420,1695769200,1695791400,1695802740,1695813360,1695817200,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-12,1695851820,1695855600,1695877740,1695889140,1695899700,1695903600,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-13,1695938160,1695942000,1695964140,1695975540,1695986100,1695989940,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
PRK07,2023,09,1445-03-14,1696024560,1696028400,1696050540,1696061940,1696072440,1696076340,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-15,1693515240,1693519380,1693541520,1693552620,1693563420,1693567620,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-16,1693601640,1693605780,1693627860,1693638960,1693649820,1693653960,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-17,1693688040,1693692180,1693714260,1693725300,1693736160,1693740360,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-18,1693774440,1693778580,1693800660,1693811640,1693822560,1693826700,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-19,1693860840,1693864920,1693887000,1693897980,1693908900,1693913100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-20,1693947240,1693951320,1693973400,1693984320,1693995300,1693999440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-21,1694033640,1694037720,1694059800,1694070660,1694081640,1694085840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-22,1694119980,1694124120,1694146140,1694157000,1694168040,1694172180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-23,1694206380,1694210520,1694232540,1694243340,1694254380,1694258580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-24,1694292780,1694296860,1694318940,1694329740,1694340780,1694344920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-25,1694379180,1694383260,1694405280,1694416200,1694427120,1694431320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-26,1694465580,1694469660,1694491680,1694502600,1694513520,1694517660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-27,1694551980,1694556060,1694578080,1694589000,1694599860,1694604060,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-28,1694638320,1694642460,1694664420,1694675400,1694686260,1694690400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-29,1694724720,1694728800,1694750820,1694761860,1694772600,1694776740,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-02-30,1694811120,1694815200,1694837220,1694848260,1694859000,1694863140,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-01,1694897520,1694901600,1694923560,1694934660,1694945340,1694949480,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-02,1694983920,1694988000,1695009960,1695021060,1695031740,1695035880,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-03,1695070260,1695074400,1695096360,1695107520,1695118080,1695122220,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-04,1695156660,1695160740,1695182700,1695193920,1695204480,1695208620,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-05,1695243060,1695247140,1695269100,1695280320,1695290820,1695294960,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-06,1695329460,1695333540,1695355440,1695366720,1695377220,1695381360,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-07,1695415860,1695419940,1695441840,1695453120,1695463560,1695467700,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-08,1695502260,1695506280,1695528240,1695539580,1695549960,1695554100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-09,1695588600,1695592680,1695614580,1695625980,1695636300,1695640440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-10,1695675000,1695679080,1695700980,1695712380,1695722700,1695726840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-11,1695761400,1695765480,1695787380,1695798780,1695809040,1695813180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-12,1695847800,1695851880,1695873720,1695885180,1695895440,1695899580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-13,1695934200,1695938280,1695960120,1695971580,1695981780,1695985920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH01,2023,09,1445-03-14,1696020540,1696024620,1696046520,1696057980,1696068180,1696072320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-15,1693515480,1693519620,1693541760,1693552920,1693563660,1693567860,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-16,1693601880,1693606020,1693628100,1693639260,1693650060,1693654200,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-17,1693688280,1693692420,1693714500,1693725600,1693736400,1693740600,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-18,1693774680,1693778820,1693800900,1693811940,1693822800,1693826940,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-19,1693861080,1693865220,1693887240,1693898280,1693909140,1693913340,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-20,1693947480,1693951560,1693973640,1693984620,1693995540,1693999680,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-21,1694033880,1694037960,1694060040,1694070960,1694081880,1694086080,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-22,1694120220,1694124360,1694146380,1694157240,1694168280,1694172420,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-23,1694206620,1694210760,1694232780,1694243580,1694254620,1694258820,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-24,1694293020,1694297160,1694319180,1694329980,1694341020,1694345160,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-25,1694379420,1694383500,1694405520,1694416380,1694427360,1694431560,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-26,1694465820,1694469900,1694491920,1694502780,1694513760,1694517900,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-27,1694552220,1694556300,1694578320,1694589240,1694600100,1694604300,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-28,1694638560,1694642700,1694664660,1694675640,1694686500,1694690640,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-29,1694724960,1694729040,1694751060,1694762040,1694772840,1694776980,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-02-30,1694811360,1694815440,1694837460,1694848500,1694859240,1694863380,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-01,1694897760,1694901840,1694923800,1694934900,1694945580,1694949720,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-02,1694984160,1694988240,1695010200,1695021300,1695031980,1695036120,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-03,1695070560,1695074640,1695096600,1695107700,1695118320,1695122460,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-04,1695156900,1695160980,1695182940,1695194160,1695204720,1695208860,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-05,1695243300,1695247380,1695269340,1695280560,1695291060,1695295200,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-06,1695329700,1695333780,1695355740,1695366960,1695377460,1695381600,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-07,1695416100,1695420180,1695442080,1695453360,1695463800,1695467940,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-08,1695502500,1695506520,1695528480,1695539760,1695550200,1695554340,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-09,1695588840,1695592920,1695614820,1695626160,1695636540,1695640680,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-10,1695675240,1695679320,1695701220,1695712620,1695722940,1695727080,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-11,1695761640,1695765720,1695787620,1695799020,1695809280,1695813420,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-12,1695848040,1695852120,1695873960,1695885420,1695895680,1695899820,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-13,1695934440,1695938460,1695960360,1695971820,1695982080,1695986160,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH02,2023,09,1445-03-14,1696020780,1696024860,1696046760,1696058220,1696068420,1696072560,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-15,1693515120,1693519260,1693541340,1693552500,1693563240,1693567440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-16,1693601460,1693605600,1693627740,1693638840,1693649640,1693653840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-17,1693687860,1693692000,1693714080,1693725180,1693735980,1693740180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-18,1693774260,1693778400,1693800480,1693811520,1693822380,1693826520,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-19,1693860660,1693864800,1693886880,1693897860,1693908720,1693912920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-20,1693947060,1693951200,1693973220,1693984200,1693995120,1693999260,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-21,1694033460,1694037540,1694059620,1694070540,1694081460,1694085660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-22,1694119860,1694123940,1694146020,1694156880,1694167860,1694172000,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-23,1694206260,1694210340,1694232360,1694243220,1694254200,1694258400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-24,1694292600,1694296740,1694318760,1694329560,1694340600,1694344740,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-25,1694379000,1694383080,1694405160,1694415960,1694426940,1694431140,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-26,1694465400,1694469480,1694491500,1694502360,1694513340,1694517480,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-27,1694551800,1694555880,1694577900,1694588820,1694599740,1694603880,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-28,1694638200,1694642280,1694664300,1694675220,1694686080,1694690220,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-29,1694724600,1694728680,1694750640,1694761620,1694772480,1694776620,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-02-30,1694810940,1694815020,1694837040,1694848080,1694858820,1694862960,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-01,1694897340,1694901420,1694923380,1694934480,1694945220,1694949360,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-02,1694983740,1694987820,1695009780,1695020880,1695031560,1695035700,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-03,1695070140,1695074220,1695096180,1695107280,1695117960,1695122100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-04,1695156540,1695160620,1695182520,1695193680,1695204300,1695208440,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-05,1695242880,1695246960,1695268920,1695280140,1695290700,1695294840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-06,1695329280,1695333360,1695355320,1695366540,1695377040,1695381180,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-07,1695415680,1695419760,1695441660,1695452940,1695463440,1695467580,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-08,1695502080,1695506160,1695528060,1695539340,1695549780,1695553920,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-09,1695588480,1695592500,1695614460,1695625740,1695636180,1695640320,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-10,1695674820,1695678900,1695700800,1695712200,1695722520,1695726660,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-11,1695761220,1695765300,1695787200,1695798600,1695808920,1695813060,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-12,1695847620,1695851700,1695873600,1695885000,1695895260,1695899400,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-13,1695934020,1695938100,1695959940,1695971400,1695981660,1695985800,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH03,2023,09,1445-03-14,1696020360,1696024440,1696046340,1696057800,1696068000,1696072140,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-15,1693515360,1693519500,1693541580,1693552800,1693563420,1693567620,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-16,1693601760,1693605840,1693627920,1693639140,1693649820,1693654020,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-17,1693688100,1693692240,1693714320,1693725480,1693736160,1693740360,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-18,1693774500,1693778640,1693800720,1693811820,1693822560,1693826760,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-19,1693860900,1693865040,1693887060,1693898160,1693908960,1693913100,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-20,1693947300,1693951380,1693973460,1693984500,1693995300,1693999500,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
SBH04,2023,09,1445-02-21,1694033700,1694037780,1694059860,1694070840,1694081700,1694085840,2023-06-10 04:53:32.309000+00:00,2023-06-10 04:53:32.309000+00:00
